method,repeat,metric,value
Random Convex MDT_t2,45,ami,0.8783394479651091
Random Convex MDT_t2,45,ari,0.7981800284304345
Random Convex MDT_t2,46,chs,5.498549502185867
Random Convex MDT_t2,46,ami,0.881998512180799
Random Convex MDT_t2,46,ari,0.8026179171589954
Random Convex MDT_t2,47,chs,5.461789873438117
Random Convex MDT_t2,47,ami,0.8547821048883746
Random Convex MDT_t2,47,ari,0.7597309349887527
Random Convex MDT_t2,48,chs,5.480531348521125
Random Convex MDT_t2,48,ami,0.8669873602955803
Random Convex MDT_t2,48,ari,0.8039178488758665
Random Convex MDT_t2,49,chs,5.443400300897579
Random Convex MDT_t2,49,ami,0.8233271136584279
Random Convex MDT_t2,49,ari,0.7313079701013059
Random Convex MDT_t2,50,chs,5.4313262562760665
Random Convex MDT_t2,50,ami,0.8376617713425493
Random Convex MDT_t2,50,ari,0.7691263671042481
Random Convex MDT_t2,51,chs,5.418958591176758
Random Convex MDT_t2,51,ami,0.821019681673123
Random Convex MDT_t2,51,ari,0.7276162431830373
Random Convex MDT_t2,52,chs,5.467168508490942
Random Convex MDT_t2,52,ami,0.8524762925979033
Random Convex MDT_t2,52,ari,0.7553573436144697
Random Convex MDT_t2,53,chs,5.494307175480988
Random Convex MDT_t2,53,ami,0.8880670212644853
Random Convex MDT_t2,53,ari,0.802556929986369
Random Convex MDT_t2,54,chs,5.4658740709909
Random Convex MDT_t2,54,ami,0.8324903470800238
Random Convex MDT_t2,54,ari,0.7425932647643606
Random Convex MDT_t2,55,chs,5.433018183230291
Random Convex MDT_t2,55,ami,0.8394048252855791
Random Convex MDT_t2,55,ari,0.7511595283247291
Random Convex MDT_t2,56,chs,5.464978146647762
Random Convex MDT_t2,56,ami,0.856271405190326
Random Convex MDT_t2,56,ari,0.787054889647418
Random Convex MDT_t2,57,chs,5.472404584987824
Random Convex MDT_t2,57,ami,0.8510628804583227
Random Convex MDT_t2,57,ari,0.7571136936682504
Random Convex MDT_t2,58,chs,5.418245974047913
Random Convex MDT_t2,58,ami,0.819924620146935
Random Convex MDT_t2,58,ari,0.7239551621928229
Random Convex MDT_t2,59,chs,5.486511612284438
Random Convex MDT_t2,59,ami,0.8586774794000541
Random Convex MDT_t2,59,ari,0.7889353190276774
Random Convex MDT_t2,60,chs,5.438194907956695
Random Convex MDT_t2,60,ami,0.8536948709870525
Random Convex MDT_t2,60,ari,0.740678943970448
Random Convex MDT_t2,61,chs,5.349225012514366
Random Convex MDT_t2,61,ami,0.8349519473371031
Random Convex MDT_t2,61,ari,0.7026501231604312
Random Convex MDT_t2,62,chs,5.444790998104904
Random Convex MDT_t2,62,ami,0.8137452663285734
Random Convex MDT_t2,62,ari,0.7039815877052219
Random Convex MDT_t2,63,chs,5.4605367632149635
Random Convex MDT_t2,63,ami,0.8589196158446514
Random Convex MDT_t2,63,ari,0.766942952699539
Random Convex MDT_t2,64,chs,5.483534005730341
Random Convex MDT_t2,64,ami,0.8676435151765092
Random Convex MDT_t2,64,ari,0.7765776162961459
Random Convex MDT_t2,65,chs,5.441032232479336
Random Convex MDT_t2,65,ami,0.8332320606686576
Random Convex MDT_t2,65,ari,0.76640246262909
Random Convex MDT_t2,66,chs,5.381822534378223
Random Convex MDT_t2,66,ami,0.837822184156652
Random Convex MDT_t2,66,ari,0.7290056899367933
Random Convex MDT_t2,67,chs,5.250715118769539
Random Convex MDT_t2,67,ami,0.81253192092564
Random Convex MDT_t2,67,ari,0.7100733160715702
Random Convex MDT_t2,68,chs,5.426872833403329
Random Convex MDT_t2,68,ami,0.8411545886503689
Random Convex MDT_t2,68,ari,0.7700405187327058
Random Convex MDT_t2,69,chs,5.416508222615625
Random Convex MDT_t2,69,ami,0.8303249978991433
Random Convex MDT_t2,69,ari,0.7414695757080941
Random Convex MDT_t2,70,chs,5.436880504179084
Random Convex MDT_t2,70,ami,0.8474078956601151
Random Convex MDT_t2,70,ari,0.765075076370713
Random Convex MDT_t2,71,chs,5.419358981759632
Random Convex MDT_t2,71,ami,0.8276448460246161
Random Convex MDT_t2,71,ari,0.7425009410324893
Random Convex MDT_t2,72,chs,5.4939737654316545
Random Convex MDT_t2,72,ami,0.8890294746439393
Random Convex MDT_t2,72,ari,0.8108783258996106
