method,repeat,metric,value
Random Convex MDT_t2,30,chs,3.644517437632665
Random Convex MDT_t2,30,ami,0.604954495817518
Random Convex MDT_t2,30,ari,0.48368722601458836
Random Convex MDT_t2,31,chs,3.639506341009028
Random Convex MDT_t2,31,ami,0.6023832792483191
Random Convex MDT_t2,31,ari,0.48292719701333364
Random Convex MDT_t2,32,chs,3.6076336724238316
Random Convex MDT_t2,32,ami,0.5685911321454887
Random Convex MDT_t2,32,ari,0.48626854782888823
Random Convex MDT_t2,33,chs,3.6133110415612975
Random Convex MDT_t2,33,ami,0.6488561200167947
Random Convex MDT_t2,33,ari,0.5888542677299379
Random Convex MDT_t2,34,chs,3.5631869060868318
Random Convex MDT_t2,34,ami,0.5923584822617572
Random Convex MDT_t2,34,ari,0.5025677350801423
Random Convex MDT_t2,35,chs,3.549388668263191
Random Convex MDT_t2,35,ami,0.5428586836345967
Random Convex MDT_t2,35,ari,0.46823200787047187
Random Convex MDT_t2,36,chs,3.6215201234362824
Random Convex MDT_t2,36,ami,0.5922966556422241
Random Convex MDT_t2,36,ari,0.4788934473013207
Random Convex MDT_t2,37,chs,3.5617452482643905
Random Convex MDT_t2,37,ami,0.5960759918357433
Random Convex MDT_t2,37,ari,0.5370494957652592
Random Convex MDT_t2,38,chs,3.5470824200991444
Random Convex MDT_t2,38,ami,0.5364309660137497
Random Convex MDT_t2,38,ari,0.4677330450541071
Random Convex MDT_t2,39,chs,3.6063467674424907
Random Convex MDT_t2,39,ami,0.6355416487675015
Random Convex MDT_t2,39,ari,0.5798447207508611
Random Convex MDT_t2,40,chs,3.602687306080096
Random Convex MDT_t2,40,ami,0.6598901524587809
Random Convex MDT_t2,40,ari,0.5986300969267732
Random Convex MDT_t2,41,chs,3.614458725395036
Random Convex MDT_t2,41,ami,0.5902096840448512
Random Convex MDT_t2,41,ari,0.480342215316288
Random Convex MDT_t2,42,chs,3.6375474953418325
Random Convex MDT_t2,42,ami,0.6010592857846782
Random Convex MDT_t2,42,ari,0.47932575596537075
Random Convex MDT_t2,43,chs,3.5515335426652226
