method,repeat,metric,value
Random Convex MDT_t2,66,ami,0.5888671253810258
Random Convex MDT_t2,66,ari,0.43101101522486496
Random Convex MDT_t2,67,chs,5.165306417769547
Random Convex MDT_t2,67,ami,0.5666659792357507
Random Convex MDT_t2,67,ari,0.3597034147317354
Random Convex MDT_t2,68,chs,5.0299142357341395
Random Convex MDT_t2,68,ami,0.5303661145382361
Random Convex MDT_t2,68,ari,0.3132681644086206
Random Convex MDT_t2,69,chs,5.150462168595779
Random Convex MDT_t2,69,ami,0.5975564021545575
Random Convex MDT_t2,69,ari,0.40879519171849127
Random Convex MDT_t2,70,chs,5.182120944544178
Random Convex MDT_t2,70,ami,0.582940450183773
Random Convex MDT_t2,70,ari,0.38226812505557883
Random Convex MDT_t2,71,chs,5.191915793757589
Random Convex MDT_t2,71,ami,0.5878706859767662
Random Convex MDT_t2,71,ari,0.38819982444758233
Random Convex MDT_t2,72,chs,5.136053318282863
Random Convex MDT_t2,72,ami,0.5925430518643952
Random Convex MDT_t2,72,ari,0.4281562443508128
Random Convex MDT_t2,73,chs,5.057051660275609
Random Convex MDT_t2,73,ami,0.535606758130537
Random Convex MDT_t2,73,ari,0.3869343179278247
Random Convex MDT_t2,74,chs,5.089595995447342
Random Convex MDT_t2,74,ami,0.5795806759584664
Random Convex MDT_t2,74,ari,0.41751082342062124
Random Convex MDT_t2,75,chs,5.15433569167746
Random Convex MDT_t2,75,ami,0.5560210147888222
Random Convex MDT_t2,75,ari,0.3335248560587017
Random Convex MDT_t2,76,chs,5.181590578618599
Random Convex MDT_t2,76,ami,0.5893925755852952
Random Convex MDT_t2,76,ari,0.39455151725824933
Random Convex MDT_t2,77,chs,5.178773191177831
Random Convex MDT_t2,77,ami,0.5885571019961171
Random Convex MDT_t2,77,ari,0.40339796122326604
Random Convex MDT_t2,78,chs,5.15958057869316
Random Convex MDT_t2,78,ami,0.5838168211736304
Random Convex MDT_t2,78,ari,0.42578982398006143
Random Convex MDT_t2,79,chs,5.127096635021124
Random Convex MDT_t2,79,ami,0.57715276844191
Random Convex MDT_t2,79,ari,0.4165573654890346
Random Convex MDT_t2,80,chs,5.106237430121275
Random Convex MDT_t2,80,ami,0.5811850409030869
Random Convex MDT_t2,80,ari,0.41385274139782696
